galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y,Index
1014049,Carina Dwarf (E206-G220),0.757331193,68.58457879,21939.60432,0.674618479,13.93885672,6.356593063,0.724866086,0.76674313,223.3674378,22.23516471,993.6478533,62.11597005,99.43896857,78.81264231,12.44313724,550.2509545,34.55866923,74.42470068,76.97033588,64.50732796,94.34915166,126.7494382,2.783934943,88.83736343,12.96366954,74.16014954,57.27949455,52.24399608,41.23008897,60.41355387,54.47669265,44.30409578,49.8572566,1.887763378,22.70637835,273.8845161,320.0911769,27.20446768,18.4644138,26343.70283,8798.361657,11.06102696,111.1965349,18.07007223,8.949486333,7.326602277,8.706544899,13.39782936,13.18776029,661.639087,60.92947743,11731.24624,12529.15842,92.37818626,106.9493324,,,24.25244413,19.84561413,,58256.6513,126.4730102,192.8347965,78.52881537,47.06922688,9.634487422,0.628541153,0.747741821,0.923861833,171.6550111,166.9927747,,4.377255392,,,0.026719877,3711
1014049,Carina II,0.94516708,87.26786952,31107.56654,0.679251841,13.75440956,8.490329616,0.758995127,0.619609395,187.7477288,38.42328599,767.8470919,63.49556637,83.26481492,57.65454076,14.88328362,438.7179499,81.52392198,77.26592673,81.28071296,113.8551558,75.72864068,155.3908669,3.715678084,93.97946955,10.74935901,77.55081293,58.16985694,43.17386249,53.67954946,86.61677875,69.79855261,33.74232175,29.62310154,2.355407741,21.98039394,234.6262365,262.8690872,18.22172707,10.32624167,18603.22009,7950.027788,15.50484138,88.41979577,31.47561902,9.201470629,7.983459577,9.859155955,14.86929001,12.02771946,593.4904678,52.29443068,29192.71588,21042.42753,79.17621477,84.26188274,76.59012509,70.25429367,34.22698912,15.5312063,66.98725855,93782.2644,,302.9054824,148.2156155,53.57420749,4.661460293,0.765127429,0.700268129,0.947051938,145.4105152,164.6969036,54.05518012,3.72469116,25.04063532,0.752175606,0.029862425,3705
1014049,Carina III,0.964019285,83.93646205,26009.40782,0.831245915,15.67985786,14.22696648,0.925341401,0.944519329,135.4486509,27.23282637,766.8289511,91.19903354,49.57005462,29.68660763,28.90740861,744.1080488,60.26527058,80.44665703,88.58736697,85.40363946,51.78519801,57.8847385,2.390184435,80.88603636,22.79170714,57.51298133,72.18695601,66.34576689,72.30430512,76.76427286,61.75777856,37.66940305,54.36858456,2.356590447,42.40449298,201.5346938,299.2617927,16.45910939,18.2413762,28568.56386,7462.946088,19.07642708,132.6159571,26.32821284,15.3608163,16.33786414,13.54658548,17.20598531,15.28971878,206.1443774,14.37952057,43804.69114,17367.82797,132.2886303,117.5558773,128.1566391,142.5475499,23.65368561,28.64280265,133.5590164,78849.36511,98.7744991,305.7887062,161.22556,77.88295254,10.73198227,0.856681863,0.865351819,1.05848645,105.4159542,109.705622,6.672441604,2.129077964,20.46103723,0.638294378,0.065825815,3774
1014049,Cassiopeia III (Andromeda XXXII),1.034233248,78.61187854,20395.96049,0.846876285,16.1587787,13.12168547,0.955663597,0.801415628,138.7501734,29.40047828,672.8514799,109.5519493,51.08404556,49.33448537,13.37190412,302.9428851,81.31581671,83.38536603,86.91843415,80.52145353,82.56848278,72.89658784,3.233457117,12.13496695,19.15752499,34.77608351,47.16650877,31.93586951,77.53336851,76.59950532,51.9277008,13.68028535,22.90556475,2.655119621,37.34641781,194.079015,337.5944338,14.6662971,15.91396925,26989.79542,6478.637663,18.09402007,164.3271445,30.97700956,5.266903008,14.19454233,13.61295291,17.12041855,15.63543338,335.5083388,36.90624125,38857.58038,10881.11767,121.2264497,165.9031201,94.90592271,103.0392966,26.38089642,27.44984566,118.2299027,167765.6995,,109.2064157,187.0316595,74.06734492,10.38868015,0.69883923,0.94187955,0.987874475,137.3516087,102.540568,35.30086785,,19.60521121,0.663193436,0.049230969,3719
1014049,Cetus Dwarf,1.127188954,87.22270804,55587.40082,1.132470743,23.48771714,16.24482569,1.060032792,1.269625227,85.58873674,24.17954312,481.4177377,109.7328194,58.79052163,31.63612314,25.41371517,366.2479805,41.01482603,89.69351553,91.79733255,59.51660072,57.81806283,63.59669951,2.497065158,24.41136116,11.43024956,24.54573111,89.80028258,92.05645644,86.74909584,84.46737583,78.34170897,19.42475896,59.87103683,1.232341743,23.448441,135.0445283,239.6855636,21.6920341,16.44749463,58222.29534,7708.586304,19.22823133,149.3143462,51.44755991,7.512345068,15.38543127,15.69940651,25.24131824,20.10921007,306.3296585,110.2661228,80086.26495,45634.9407,136.3399567,178.9374069,137.0163714,115.5701189,25.54254021,7.994980091,126.9711469,66791.97208,120.006306,108.9387469,187.9291009,128.3523531,11.43088505,1.166224653,1.098780905,1.080448566,57.96948012,79.77676914,25.62233969,,12.7447616,0.284376998,0.676833389,3731
1014049,Cetus III,0.71488782,63.08106867,13803.90962,0.886664473,14.43354698,8.916116222,0.726293849,0.809715001,201.4394159,17.08555526,606.2442038,47.77186978,120.8312105,78.73797642,14.68376292,377.6122593,68.48907792,61.31478793,67.16034356,100.1015129,96.90651939,109.2273636,2.962016492,63.92339865,31.05689316,35.56600983,56.91266132,62.97861842,69.47159035,70.90069491,46.5299888,61.48695355,48.83531599,1.848669751,58.59820785,437.4291276,635.8916587,25.93063403,15.98085129,21413.24054,11159.93796,11.16408745,152.2301106,22.65430895,7.793244616,8.511985253,8.124310506,14.68586641,15.06119268,762.3576165,83.20750694,43209.03723,15435.39108,85.29122588,87.12687264,58.56753174,64.88460019,17.11891476,10.26361655,58.66131953,108754.5862,122.9889684,743.9250052,121.0193499,42.80176081,9.99648292,0.797200983,0.730540775,0.976574467,151.7609522,190.5738419,35.14506376,36.53846177,33.4710263,0.766692988,0.023954067,3777
1014049,Coma Berenices Dwarf,0.933657463,82.32869814,35930.42174,0.939760687,20.49771457,15.55533471,1.04971331,1.135252026,59.09283956,44.28104215,832.1163847,86.07226354,44.7058402,46.29810672,24.96690324,459.5044098,96.67781816,77.82394323,77.60525474,30.19657681,38.00262836,63.24413948,1.787186808,34.32138395,14.43532085,39.87881377,70.01186078,68.38158343,79.43467093,78.94691902,69.13584228,68.97951023,55.80042195,1.910056979,21.354195,181.5257402,351.2613822,15.44013992,14.16245075,35101.36961,7334.283415,10.32324991,202.1470658,37.73975705,11.25275919,17.04357375,16.92738616,20.35154515,18.3790948,274.438847,33.87813605,37839.55425,24103.36336,116.0906865,133.9760462,115.0755829,117.6935556,46.26182913,5.998079197,111.2093275,68401.15461,121.1005699,173.553007,173.3463208,103.3142012,4.49280069,1.027547043,0.990462602,1.100071389,98.63692383,94.91056825,32.61873181,5.971078903,29.21794628,0.370144969,0.126307948,3706
1014049,Crater II,0.795968493,66.66565456,20375.52664,0.472116134,13.55414081,9.248430411,0.614183544,0.553238003,254.8941847,30.64551296,1243.88505,49.90840706,165.4176471,93.84535801,13.35409892,220.5015204,71.673986,73.93802629,68.13977395,60.16593105,113.2501124,185.0812449,2.966029118,115.0285062,13.232547,89.38427834,74.49032242,75.9732587,45.21310881,74.91040232,75.19221834,89.54095288,46.14146691,1.396764374,20.95056627,343.9699401,400.7406402,25.77992114,30.17012836,8503.519364,5403.141848,18.08033686,132.4952297,19.58679282,35.19092326,7.973080981,12.29726208,13.29321645,13.21089004,816.6803893,112.8503006,26780.2614,20414.27632,39.08752838,52.4593471,57.74973756,81.69437436,23.98045458,8.267220327,76.69931492,125898.8911,126.5011749,461.5532235,84.92811009,27.62452923,7.975953468,0.604852801,0.527825131,0.902752262,199.3837412,233.9153734,0.781893371,7.278259984,22.53973154,0.956752714,0.023305,3723
1014049,DDO 99 (UGC 6817),1.024304437,84.62367938,49073.26046,0.833151315,18.2639895,15.8874541,0.956313267,0.991525823,57.11249948,37.15384316,681.7849195,83.03853341,48.73995352,37.81229894,28.83089752,496.760706,45.36072356,83.31895252,87.15239857,57.68696389,49.93933521,84.50583966,2.36328008,67.95778355,18.63601467,37.45830497,63.4021971,64.8951457,56.2923247,75.56203891,63.77125332,55.54875821,56.37119116,1.899428378,36.50338126,223.1081562,326.8158961,24.36829825,17.46444685,47127.55728,10241.017,9.848550114,140.5786593,22.86460014,14.3113959,15.15093314,17.01291537,18.57067381,16.84527458,398.2655462,60.71350318,59329.45963,25798.58782,137.3883224,117.7195805,119.9092815,126.842966,31.77334602,11.42296901,137.8969,131130.3926,,225.5817825,158.0414099,82.81311163,8.058266717,0.99357431,1.024592835,1.093006898,67.65661877,92.97881416,26.45641247,5.084558721,25.47847168,0.656598684,0.076543532,3713
1014049,Draco Dwarf (DDO 208),0.761982079,69.74850137,11647.04055,0.582751586,16.10721722,4.952847022,0.560105735,0.604910039,228.3581953,20.5655122,1047.195817,32.44811177,120.1282059,77.46144731,18.20714602,204.7073851,94.2957708,67.21961379,69.29444552,62.52002902,125.0297074,104.1512317,2.267159152,120.0260353,6.273397438,117.7776741,93.08815111,99.63046461,13.81812586,88.1216048,92.11918985,28.57896835,40.77148815,1.053813983,12.73774937,383.3657265,431.0454339,27.02547771,12.06134967,23868.79139,9282.141786,20.37769845,79.84769224,44.56179017,25.38852315,5.865975592,5.967746474,15.99017602,15.21677055,1066.392284,128.3998229,12264.67294,15025.21721,44.92114035,103.5802225,26.97110214,34.98623605,19.46427805,6.819012645,23.08647942,159804.6382,152.0050568,282.5317774,88.17281822,29.08964576,8.400817312,0.617981359,0.649162447,1.069872969,189.4443224,213.8922709,-14.94992797,6.622236541,9.134610807,0.705602733,0.025875764,3720
1014049,Dwingeloo 2,0.853752782,76.25983291,20792.86326,0.628056214,11.64325864,2.949697435,0.628091576,0.483606412,196.6234608,32.16703519,806.8823542,54.32939419,128.0408112,50.08605062,9.675221324,674.2333453,11.31244962,68.81789195,79.74353259,78.63747035,100.2240731,133.3376296,3.031832467,113.4154091,14.50117581,71.93520187,52.20971929,44.40723044,70.85471924,71.56349421,59.06628581,68.45695199,54.15170032,2.398548852,17.66699039,256.9296269,342.6068498,24.08284361,19.15084595,28200.6864,5591.324114,17.52240285,113.8139228,55.65059079,9.562779464,5.321458788,7.098925682,13.06583959,12.44217806,753.4759673,62.76339259,38645.45212,16761.96491,99.88399638,51.10306453,24.66272362,50.43502905,28.38716103,17.26436278,45.14952047,80241.06438,104.1913544,176.3378232,164.5963842,51.94223074,8.281748149,0.616647893,0.68478502,1.028931092,209.4498005,166.1854657,24.54197556,2.21616195,15.86162937,0.706016972,0.024361549,3775
1014049,ESO 294-010,1.047840179,94.07741059,77523.39755,1.041448263,21.5570982,16.85093641,1.061620818,1.100492277,56.2006386,36.93893465,747.2147083,105.943888,51.07819917,28.45985072,28.84171258,536.1463737,69.34352978,92.65795486,93.62072541,75.63168223,52.21897461,63.50537342,2.925524863,30.40785675,9.35024226,14.71677295,77.76334781,76.35994199,92.4485276,75.17475483,71.11556848,73.87053365,62.49235946,1.916007434,20.09033667,154.4549534,151.9807217,15.34147023,12.7322545,97291.37368,2832.730803,13.46636378,118.2857331,54.21612608,13.21860359,16.52736286,16.03328075,20.8620523,21.20426776,227.9570884,88.75562172,98066.2885,71671.4487,119.9328424,213.1505418,140.7030254,111.2109916,32.61757619,7.299863868,123.9097235,174110.418,107.6780908,138.1137601,163.0941472,130.455648,11.84950921,1.093238002,1.121594239,1.069256023,27.73720952,19.7281376,30.64424889,5.066822229,33.14759572,0.298790375,0.452224391,3761
1014049,ESO 321-014[70],0.966078659,86.93474346,29310.78561,0.946494866,18.03573561,10.85331146,0.975647942,0.768035869,130.8638424,36.4895641,708.3203655,57.86298187,79.81379106,30.31123564,21.04410396,509.9861501,82.33819537,78.47292199,87.48081861,95.69632191,52.92458396,110.255689,1.852175612,88.9769152,5.222657366,56.14637269,81.00264624,70.76054403,66.27113587,85.72610762,84.3085989,51.60996497,58.10935524,2.082275116,6.310711635,212.4393887,228.1616107,8.36670837,12.45879574,31931.37299,5477.621827,18.27637689,176.5667627,6.983007474,13.82102006,9.90031912,10.01161136,18.91120529,16.13565707,203.3429393,65.8770223,39635.04585,21961.09573,135.4299999,236.3637243,53.68563003,69.73618625,32.26609684,8.23420034,76.77530692,136599.3885,112.4251202,298.7871915,186.2983985,73.46896223,7.984886274,0.897346876,0.921323516,1.046038634,140.3126696,108.2930449,29.97473687,6.506398456,29.01597155,0.566602555,0.052298554,3768
1014049,ESO 540-030 (KDG 2),0.831510011,82.63002962,38223.23491,0.831213257,15.28708417,15.58263734,0.897617793,0.711632528,182.8967112,35.42848804,827.949077,72.32694878,85.89000708,57.25422351,10.34293184,496.2220484,58.13056132,76.32020615,88.0386141,40.65370142,74.66058078,42.43411586,2.097233479,79.01721686,13.94190287,49.54438683,77.85780258,74.35433605,46.51465902,89.56292568,72.80483495,54.19821176,52.15336824,1.780481735,16.3159289,184.096604,292.9280378,18.68999835,6.759709478,28949.78453,7550.92769,23.34238199,106.1445071,38.91483822,21.73274458,14.68640255,14.73646584,13.8217725,14.52463547,258.0114443,28.712963,30456.58621,15545.97767,148.4302424,,136.142199,118.7852523,33.67097623,18.87091503,132.395955,83193.81197,104.8568219,136.1558255,120.5434454,70.85922153,7.524918731,0.815673823,0.908545716,1.062285275,112.1157031,145.0198794,,1.728483894,,0.502647335,0.042407852,3708
1014049,Eridanus II,0.86610865,77.60150373,25795.03656,0.798052084,16.92096921,12.63954797,0.843435814,0.969913735,135.5434806,,691.0973824,69.74793873,73.12705894,37.47500657,17.81588655,295.5246314,48.02652256,76.928787,74.4807793,83.24852175,55.66741005,68.2248341,1.970744035,71.16936099,6.671837224,72.77840069,64.99106245,67.03797222,60.87490723,85.38076023,72.20710041,84.95099313,48.1880444,2.58431413,26.80129684,235.5887922,315.6350013,23.09425389,14.66765097,25252.32508,7924.392081,29.4507251,,20.1223822,11.13972909,13.34478188,13.09844905,,,259.1154696,61.53276194,34379.74162,23964.56545,123.8916128,158.7183699,103.4504201,95.26016333,,17.25539499,105.3209247,118468.2489,,286.8719459,163.9987105,59.62519745,4.700155114,,,,,,29.27584848,,13.67904693,0.593061812,0.038468773,3762
1014049,FM2000 1,0.853407337,85.48228226,43943.31372,0.916503926,17.76230784,13.41496575,0.905612252,0.863829258,112.7133118,31.79930513,808.7116674,92.06763299,64.5270339,39.34731877,21.36687692,649.1576661,62.13387917,80.32183672,84.8190965,70.87197137,67.61541055,146.7892682,2.983374242,58.86554371,17.23554326,28.20741264,74.78769711,69.21718253,92.32807373,85.74437599,64.77210635,88.16237273,60.3696789,2.62746317,24.6789248,203.926424,381.675806,19.68801564,28.0020761,35509.76297,6435.000711,14.93235997,131.0296562,23.40946858,9.850954369,13.5695114,12.54653813,18.36034792,17.58203775,563.824956,24.49889262,43746.35857,26708.85702,117.2776993,,105.9975861,92.59493026,30.67016922,8.307602468,102.9466867,116065.0479,108.5335302,104.5620042,114.0604182,76.71245099,7.285583302,1.041290326,0.917444523,1.077232043,120.6929118,116.5743888,21.21726765,,41.18724047,0.658727636,0.04961148,3752
1014049,"Holmberg II (DDO 50, UGC 4305)",1.107235571,82.32040944,86186.59973,1.15861496,17.31442331,14.80522335,1.034017946,0.879555147,89.1804466,33.60713651,738.7782604,111.589433,48.33765599,55.37961216,4.297444919,328.1041259,74.59768522,77.07551498,90.29396657,75.67971635,30.08374378,63.08576779,4.956584048,19.9917262,9.285320372,24.60647133,93.0818236,61.01542448,89.33744851,106.0544782,84.74152978,28.91841141,24.76828113,2.221546179,24.33062453,104.7629425,201.5577682,9.907264732,7.878811136,85918.45847,9524.066243,15.32178574,224.7336865,30.04755549,16.55102999,16.30222778,12.96412902,18.97209874,16.23595824,412.5491104,40.15320649,101474.1335,26947.95244,145.7384966,121.7615298,103.3921795,89.39010936,30.18779096,,117.8222018,,116.4112528,46.53004174,242.4173807,101.6750781,5.270062303,0.970216876,1.007303394,1.018315495,112.325609,86.84216965,,,,0.374148136,0.036685606,3716
1014049,Hydrus I,1.166566436,95.04410287,25960.60472,0.911773399,20.07236617,14.18915747,0.987530192,0.971051926,99.34737731,30.60137463,774.1061245,76.33204562,52.66210649,68.99854454,22.65132881,727.6154305,9.364840992,82.25991006,94.34270951,53.40975543,43.76197441,61.2144958,2.108672535,88.05674091,25.12371144,68.76042424,65.06070362,52.71171019,54.64393603,68.90544764,58.8837062,53.64771042,45.07031025,1.887241747,46.34698384,178.66338,239.805001,19.46653362,10.70148062,28913.52994,7478.905009,18.95697934,115.6448855,31.122384,7.836805042,14.24457391,15.33482443,19.65996441,15.76473478,352.4228964,75.29483163,42455.87132,26368.76011,128.148809,120.0991809,128.4044478,118.3875347,36.62171132,19.969296,116.8360222,90501.30331,121.1976945,296.9766972,180.4639489,81.95398448,9.079896848,0.904863938,0.992769754,1.069027786,105.8809012,91.69159066,21.86741633,1.26502496,16.66113564,0.383920637,0.067809605,3690
1014049,IC 10 (UGC 192),1.059019366,90.36519676,59481.22027,1.026171126,20.86961529,17.65175355,1.16550793,1.169780941,56.93431017,30.48679581,891.8436906,95.1930493,45.21465551,38.4675894,38.19447915,307.1472355,56.41236767,89.0978742,101.6758009,59.05709908,33.25636332,39.07502807,2.189111421,37.68526623,7.146291599,20.88772895,73.41246738,71.96893523,96.31728063,76.6995046,71.97479294,61.44258783,52.47052079,1.719758694,26.83345658,155.9865221,243.7440844,12.13437761,17.20655599,73732.82956,11994.38899,17.73055673,131.9560952,51.22183649,10.55425462,15.85998398,16.38900093,18.35361901,21.2047524,543.3101,38.28203822,91554.99748,47277.09463,157.4861333,188.5438293,130.0097268,120.8501228,28.73813304,9.594770598,118.8838218,99704.33558,118.3721189,275.662626,170.9729966,132.9313178,14.14070979,1.099114599,1.067880336,0.99255345,47.19540463,50.005608,36.59433877,4.714994552,33.96827874,0.300261239,0.302839605,3747
1014049,IC 1613 (UGC 668),0.753971592,68.4847763,19293.88081,0.616912426,12.32366641,4.305022697,0.497866463,0.447442212,216.5430123,31.62854633,440.3466868,60.58239158,151.7648008,94.9664153,15.23592428,299.4646734,38.6002227,70.18923725,67.39880351,91.48827904,103.0088794,200.661308,1.393857494,123.814964,10.50147831,96.56681062,72.26505736,89.71379002,45.96988238,75.6369362,75.35985385,42.86499671,52.21614445,1.446216289,23.03781621,452.5957704,395.5111408,63.25528969,57.55566211,35935.24393,5601.758647,8.57996458,99.11077932,36.41386,24.8392492,6.708887351,6.387289371,13.47772009,12.07649764,1094.762022,108.2292616,33212.03205,16265.36845,28.83219009,78.96406368,,,32.21551298,6.726968223,,35586.67912,110.570536,419.3028461,136.4132345,33.88353546,7.386277721,0.514461804,0.652182787,0.828832245,208.8408072,206.6692757,-13.42875415,8.187110358,36.56020828,,0.024038123,3709
1014049,IC 3104,0.809272,67.3577721,27852.91477,0.671122283,12.28124139,7.63322203,0.649378872,0.640726717,186.2726738,,902.8112788,36.02063166,79.95090306,55.66433849,16.44128082,530.0263437,73.38390291,75.24554942,79.14771767,38.84771257,91.14259201,125.6486151,1.570174494,115.7119015,8.655991796,86.57298856,55.59616891,66.06038345,53.00013614,59.63580084,62.41971942,85.27725215,53.21020934,1.345161651,26.63076758,302.0704403,380.0129215,30.15480854,21.67353245,20821.86617,4996.754874,8.189558946,,10.43168029,18.73752349,8.024075179,7.874821442,,,322.3513926,71.50445415,25752.27993,12076.76879,75.73742542,104.4696488,12.69629828,48.74677493,,9.773983258,39.85679819,111896.7133,,628.8144355,76.49059136,50.0766272,3.965167343,,,,,,,3.940662687,13.76235813,0.8290987,0.016733173,3737
1014049,IC 342,0.90721246,82.53098376,51906.96035,1.12246655,15.94226483,15.68844592,0.995951746,0.923913534,96.93471891,,792.2677796,80.8600074,53.08465807,48.69169683,23.58296974,645.2934761,36.84159828,75.91662651,87.01797317,40.10321957,65.50938607,96.83521657,2.183251331,40.45561957,9.047094729,28.06678171,64.64831446,75.0405199,79.35859408,76.05100635,75.81130915,67.14184725,56.28464512,2.187073888,16.99788483,203.7662289,369.4768093,12.80057292,13.10028092,51507.10345,9614.943255,23.64460899,,37.19489603,19.74163176,15.82070274,14.36954292,18.78540055,16.09445826,164.4377492,21.19297302,53183.20493,38909.74343,126.6919318,62.54296195,96.37419304,96.58480035,,7.048157481,107.099608,75100.43663,,112.5781051,219.62387,86.45085939,8.417662206,1.003918331,0.998547551,1.085707965,101.0410739,120.9202763,,8.540831999,29.01933207,0.381930701,0.049306124,3755
1014049,IC 4662 (ESO 102-14),1.066497927,85.47615711,31127.25024,0.982511945,15.96655153,13.0333728,0.938959159,0.78527965,134.9391317,32.30205066,1100.499364,108.6006318,11.64098092,28.31547669,17.21320852,533.1033601,16.31764567,86.15013104,90.66348999,17.29266793,65.7967136,118.7601194,3.021085156,94.27692319,7.9163277,54.18392056,87.89611103,82.21646541,72.21477615,93.631401,84.20671585,76.70420262,58.05918129,2.113752421,22.56665833,145.1883279,329.0387617,34.68638774,13.54503099,22999.45914,9947.819344,16.08074598,99.9442703,38.87381608,15.03635113,13.11803788,12.656477,17.5538335,17.04263615,562.0824536,53.06388723,26604.49672,21765.60427,109.1913578,57.78599778,93.00455737,88.16961742,30.30521927,10.42747452,93.58661671,180662.9005,118.8301199,329.4535609,150.5364374,81.21251281,8.631840475,0.952658549,0.940229772,1.086320352,132.0364989,124.7506202,27.97956999,4.997659908,30.90396529,0.527086011,0.043012257,3759
1014049,IC 5152,0.967525506,79.13420068,22472.82733,0.784244937,12.9978296,8.570408168,0.850424769,0.644054125,157.2676162,38.34462751,522.3640648,86.54626177,50.65300482,38.06184012,19.42503252,525.5368429,77.93606766,73.14822923,87.38080409,67.18545794,68.43095601,151.7290027,3.018046307,71.05397017,8.908743617,51.65311375,75.04211465,69.8050508,77.35406131,94.69089562,80.53921558,49.09228765,68.70575631,3.300558538,18.93637349,213.1904533,308.1899644,21.96368385,14.38600842,26822.00208,10836.94693,21.87509415,170.6242793,61.24532655,15.24308462,10.5448986,8.763599358,14.54801564,14.47907192,565.556787,80.81590062,26022.69202,18072.65299,87.49556929,89.03309468,63.653241,70.80137935,39.45069485,20.87189762,76.39480943,95047.64902,,261.7646922,161.1145861,42.70379494,9.202740856,0.747033113,0.817420499,1.161340924,136.0333289,157.1080746,25.15664489,5.310470354,21.78076129,0.490050517,0.03832707,3764
1014049,KK98 35,1.040856669,90.97538021,69385.02894,1.19069331,19.27716157,16.40343344,1.070638952,1.152400729,76.02409492,33.17456593,956.4387998,84.23121242,70.98334963,33.27003575,35.12249855,531.8229755,66.38871129,92.99440807,100.6869253,104.5980401,40.9848219,39.06196681,2.134730915,31.88596063,13.90349308,39.99794151,83.19519742,83.56009396,93.57292346,87.09268331,76.45902809,58.49992924,62.89643289,2.262619489,25.01044095,123.9590372,157.5755677,22.68358987,9.970475913,75996.97309,9580.289812,20.0759939,166.0520988,45.05936458,10.27512702,15.0543909,17.21067638,20.55481643,19.67092316,436.2413051,76.58314831,75200.733,65916.3214,121.3974278,255.171387,142.3916534,117.0709675,30.37947651,4.633034481,134.1409398,170132.3124,109.504096,154.6270727,199.8212985,112.112734,15.31586278,1.118827583,1.079729352,1.064913521,62.0050213,27.47431699,28.27224817,,33.18976614,0.189225558,0.300272566,3729
1014049,KKH 12,0.622786535,66.51433218,9352.619385,0.700533839,14.26974029,5.963938769,0.624194874,0.552650602,208.7783209,22.38826452,668.8979886,82.87196347,168.9606689,110.3016892,11.02739125,301.2895488,67.35888455,55.8945111,65.10056837,98.44106703,86.43839785,188.7078604,1.375510078,105.9879855,13.88160605,93.00509184,74.23071436,65.22001705,52.07235475,67.90247667,60.59637094,63.60626068,63.96700267,1.543762982,24.63683988,476.7955068,491.6278729,35.53931311,26.52994386,24975.21528,4660.072558,21.38376591,132.0431311,22.28372835,20.82049418,7.135201991,5.634722854,14.03308386,12.06729086,1888.067388,98.12668673,12418.85942,19789.9506,17.91275743,72.82403451,51.80331264,61.96251087,18.55364794,9.853319523,44.66332344,84906.26871,,529.5950113,94.54284864,33.20016286,23.53154603,0.502723938,0.62751431,1.011126722,178.1493615,215.2797104,16.7637876,5.930868536,29.87811352,0.797381783,0.020857884,3699
1014049,KKR 25,0.623747561,59.23413265,30521.7458,0.841258788,13.76068347,8.611732266,0.634318914,0.753546496,200.3363571,23.77127839,1079.587917,56.35389487,146.4866266,113.5156444,12.70277632,635.5188714,38.18031509,62.92571565,57.32208025,128.3748003,111.1698466,186.0891722,1.450222633,109.3896824,12.94590911,64.06526244,62.64341154,66.70721138,76.80550132,68.15735386,62.98001449,34.3906883,60.2782765,2.381524418,24.86290322,401.0573193,444.6530963,68.40091925,65.51588112,31691.15717,10456.63831,16.47983661,103.3541668,18.95854613,17.64306617,9.925612945,9.190393729,13.22361151,12.82057979,1116.188603,128.6430157,23830.63286,15688.99623,68.16271165,68.44359857,,,22.8120404,8.696526475,,,101.8350149,437.4143382,141.5153682,43.93424353,5.605939622,0.737331341,0.771339468,0.99801616,193.2736607,209.2038047,18.79793977,7.467378244,18.57635394,,0.02326399,3697
