galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y,Index
1003002,UGCA 438 (ESO 407-018),0.995219429,82.54452675,20659.81245,0.734742511,15.24141805,,,,,0.067411083,2497
1003002,UGCA 86,0.794776327,76.81849392,15460.45827,0.594326106,13.11630522,8.598855028,0.639297718,0.556035812,168.254054,0.044816865,2499
1003002,UGCA 92,0.67295151,64.01814164,35239.21559,0.94069423,16.41206417,10.81554529,0.847343376,0.794594201,157.4229838,0.047182249,2435
1003002,Ursa Major I Dwarf (UMa I dSph),0.928421247,78.30868513,21015.14945,0.919679342,14.8027795,11.27177047,0.83522865,0.677767932,148.4214859,0.057861375,2413
1003002,Ursa Major II Dwarf,1.080065722,98.50519707,53455.72171,1.110790765,23.99066046,15.59993248,0.877231862,1.028911988,47.05698571,0.193184844,2352
1003002,Ursa Minor Dwarf,0.943545969,76.54702093,93697.27996,1.196731477,16.76789687,10.59954779,1.001723047,0.748951481,69.2323703,0.051937023,2519
1003002,Virgo I,0.43612293,47.78416512,20356.85028,0.492553576,9.901930963,6.725287501,0.445157449,0.5030914,222.0462592,0.042461161,2373
1003002,Willman 1,1.079502031,83.5149487,51463.75866,0.985160904,18.70744696,9.781061622,0.899494458,0.762059994,86.89180618,0.056598274,2344
1003002,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.628425794,58.77217407,26523.82527,0.572390308,9.186142725,3.807712333,0.525475913,0.366503128,226.2436982,0.04169386,2391
1004004,Andromeda Galaxy (M31),0.803915224,82.71843372,17299.57148,0.691447673,16.08363467,11.28201139,0.715745534,0.745786352,191.8522736,0.04167115,2606
1004004,Andromeda I,0.749033741,72.09321967,30068.14043,0.641227874,12.51052353,7.132998563,0.67361949,0.52856417,155.2962085,0.048217125,2656
1004004,Andromeda II,1.02304758,89.65491839,40929.0357,0.994732538,18.53965581,14.03963703,0.984133146,0.903205298,97.49728828,0.186593038,2567
1004004,Andromeda III,0.965431209,85.04720223,38396.89426,1.023043357,18.18089514,15.96061735,1.021970232,1.095659429,72.89969095,0.120710307,2591
1004004,Andromeda IX,1.037117942,91.30060384,58170.17148,1.040603294,20.18263023,12.29431914,0.976992585,0.926844187,99.5179667,0.166981695,2533
1004004,Andromeda V,1.041112097,90.83636903,45597.39302,1.122659645,18.93552916,15.59308468,1.0467116,0.985949905,56.32756862,0.2263071,2525
1004004,Andromeda VIII,0.533436644,51.47833891,19882.95316,0.537940664,14.22132414,7.097971916,0.462172674,0.672116871,196.7690268,0.042469107,2692
1004004,Andromeda X,0.75478556,68.23146401,16744.57484,0.532862231,12.36178568,10.83616026,0.574918434,0.567620155,201.3331341,0.04661485,2685
1004004,Andromeda XI,0.772893973,63.86640411,15333.78839,0.547900012,11.77130151,6.913979612,0.629617344,0.567325736,230.9192112,0.043174194,2634
1004004,Andromeda XII,1.065133678,83.6653749,34585.11797,0.90242651,15.94012062,7.830375522,0.898729026,0.654218916,175.1888654,0.061548647,2555
1004004,Andromeda XIX[60],1.058809301,94.74723802,53196.89504,1.040274072,19.2762793,12.75455493,0.85833626,0.991314176,46.23507608,0.15767654,2543
1004004,Andromeda XV,1.069542417,88.70375649,49924.14486,1.054936669,19.89870177,15.58254207,1.030948188,1.054977879,70.34584325,0.146595311,2541
1004004,Andromeda XVII,0.717781457,61.671771,15583.91629,0.57884409,13.66953251,,,,,0.059773377,2635
1004004,Andromeda XVIII[60],0.82132046,66.76656785,25125.35158,0.72692017,13.60521326,8.785169551,0.685936499,0.70772307,198.3608657,0.041666283,2669
1004004,Andromeda XX,0.966334263,81.94525358,26076.90691,0.583400768,15.6663375,7.741588027,0.777968017,0.595721943,168.1961758,0.050651133,2597
1004004,Andromeda XXIII,0.828116733,73.95192482,38947.02456,0.786860274,13.7174309,10.01851788,0.800983678,0.785785958,141.4522502,0.062304752,2639
1004004,Andromeda XXII[57],0.942085873,80.66573576,21883.81671,0.974374427,16.69375795,11.38791768,0.725459291,0.868705104,129.5823814,0.073730126,2572
1004004,Andromeda XXIV,0.545461106,58.67422941,11367.55522,0.586293677,12.94357449,6.244963385,0.399272025,0.551938751,224.5615255,0.043698134,2645
1004004,Andromeda XXIX,0.684362483,60.97858923,24893.58145,0.50632424,11.35981796,5.249491958,0.579563792,0.581283221,229.6701456,0.043643275,2688
1004004,Andromeda XXI[57],0.948369895,84.43599471,28305.56914,1.005167124,17.38827437,14.6553844,1.038938957,0.9540778,92.58334325,0.094439935,2546
1004004,Andromeda XXV,0.792736746,76.50968234,24133.99844,0.726162093,14.70050344,11.76912872,0.698534042,0.662501197,158.4889297,0.054804023,2674
1004004,Andromeda XXVI,0.775589246,75.75930105,17880.47737,0.751687611,11.23532928,7.345262739,0.72640246,0.576486862,163.6051835,0.050533814,2652
1004004,Andromeda XXVIII,1.017068253,82.55622613,29126.58834,0.979822356,18.45690193,13.92691952,0.945924384,1.035982055,121.4244692,0.094601991,2549
1004004,Antlia 2,1.07580285,85.18261782,40009.728,1.080595974,15.81344817,12.70810986,0.980517063,0.835329467,100.7791031,0.106344453,2548
1004004,Antlia B,0.65679848,61.12212635,24589.83398,0.44578172,11.39197551,6.410056083,0.551320035,0.540874828,209.9113434,0.040876694,2647
1004004,Antlia Dwarf,0.732602326,75.31960826,19391.36142,0.670624074,17.27922805,12.30825935,0.828230409,0.70561112,179.3792371,0.058244771,2682
1004004,Aquarius Dwarf Galaxy (DDO 210),0.755110217,67.10454964,25903.38862,0.721097799,10.01287187,8.038265682,0.62169801,0.496101569,236.8968144,0.044598056,2638
1004004,Aquarius II,0.725300836,63.56767171,21010.2772,0.631237808,12.70894529,10.38360506,0.585520098,0.778773855,196.9005893,0.045427242,2637
1004004,Barnard's Galaxy (NGC 6822),0.827615895,68.22160251,39612.8223,1.002730148,15.66103817,9.053251801,0.773589383,0.793289264,179.7182549,0.047945031,2626
1004004,Boötes I,0.663681266,61.44477456,26891.2829,0.777804202,15.46466299,12.1041688,0.745025984,0.861114908,171.4596098,0.045302631,2700
1004004,Boötes II,1.069506107,86.04688263,22355.07105,0.951810862,18.1179135,12.82089523,0.976748236,0.885325206,112.4757196,0.100634742,2540
1004004,Boötes III,0.945632262,82.40315363,30168.44273,0.803825866,14.40145476,9.158398694,0.76740574,0.844446829,128.9367079,0.058177051,2552
1004004,Boötes IV,0.914097027,77.26909585,21218.02737,0.824072322,15.45008967,9.635000893,0.828837389,0.643928392,170.7120836,0.055815686,2604
1004004,Camelopardalis B,0.963586357,82.79023544,36432.0963,0.946157182,16.29224199,7.815705727,0.718464983,0.772482104,148.4940275,0.057907868,2521
1004004,Canes Venatici I Dwarf,0.921862163,85.89044404,37494.6723,1.018376937,19.4625343,15.29040867,0.969190925,1.083482519,84.23617324,0.110056054,2630
1004004,Canes Venatici II Dwarf,0.988045149,84.87121538,40799.64317,1.022024147,17.23045147,15.25629834,0.994414251,1.021758089,101.9501739,0.216245658,2554
1004004,Carina Dwarf (E206-G220),0.806730039,65.14852152,16422.25065,0.551397075,13.86277566,4.44434347,0.56746786,0.587015262,186.9412832,0.044757062,2643
1004004,Carina II,0.817575348,77.85299665,21284.81836,0.644015951,10.08986038,7.710716971,0.550874115,0.582616631,208.8737866,0.048689004,2676
1004004,Carina III,1.001853794,78.91102774,20688.8435,0.770734575,14.25888515,14.48840389,0.947134437,0.780433819,160.4064576,0.080442522,2600
1004004,Cas 1 (KK98 19),0.910554867,85.84091015,17475.74407,0.977254246,16.96300776,9.059618647,0.890944347,0.689777327,161.8486384,0.061172508,2614
1004004,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.040552199,94.03475529,69476.33707,1.0610212,19.75597491,12.75438618,1.004597119,1.052154056,69.49191037,0.188903869,2529
1004004,Cassiopeia II (Andromeda XXX),0.664341592,68.07166695,15577.91227,0.75203288,11.00256732,9.446496891,0.585270912,0.598455147,203.6129777,0.046887973,2668
1004004,Cassiopeia III (Andromeda XXXII),0.861871354,75.14617619,19526.73033,0.825138267,16.42787647,12.17597984,0.956636453,0.906822878,115.9640929,0.065556654,2618
1004004,Cetus Dwarf,1.101462637,88.95090779,46567.14928,0.977846709,22.05279985,15.68099983,0.996053048,0.996603699,56.99898301,0.377597299,2579
1004004,Cetus III,0.547138655,53.11094768,21783.79967,0.89532784,14.03906491,6.525746163,0.645260924,0.614077402,209.4736168,0.041437858,2691
1004004,Columba I,0.924069008,84.40980843,29628.02117,0.78201598,14.606813,10.86592025,0.87849815,0.714293538,144.6541439,0.063842876,2624
1004004,Coma Berenices Dwarf,0.893009429,79.998762,28458.38681,0.91665615,19.2080638,14.91782564,0.833728051,0.907655137,112.2422917,0.100872788,2689
1004004,Crater II,0.622328028,62.46734222,10926.0249,0.421133726,10.38828603,6.895029757,0.549803285,0.642947736,225.2638404,0.043638073,2622
1004004,DDO 99 (UGC 6817),0.870319455,78.2581663,22510.62189,0.929941522,16.57573754,13.86515321,0.88532897,0.850977971,129.4755451,0.085552304,2675
1004004,Donatiello I,1.098501802,90.18669048,48408.93176,1.126682499,20.80639718,12.04895223,1.065443129,0.92394172,82.33769787,0.17156682,2551
1004004,Draco Dwarf (DDO 208),0.509268952,65.15205694,20582.63112,0.461772607,7.109956702,4.147492171,0.406782529,0.41346002,274.4889994,0.041709293,2672
1004004,Draco II,0.713342065,63.63289277,13852.69614,0.567437158,11.92751073,4.073894186,0.514101806,0.508040324,202.1379126,0.04461628,2625
1004004,Dwingeloo 1,1.107467685,88.14929583,33839.69759,0.903828109,17.05891351,8.249046414,1.011913801,0.677321211,116.3054374,0.070430081,2537
1004004,Dwingeloo 2,0.750220685,69.48040724,18950.98414,0.71320988,9.509377255,5.58571122,0.573918565,0.464211831,181.8319816,0.042120035,2654
1004004,ESO 274-01[70],0.719203718,71.62981786,34311.57911,0.616632197,9.884177783,6.002379366,0.502181056,0.492249507,210.7191659,0.041637449,2653
1004004,ESO 294-010,1.029299146,86.92295489,79692.84251,1.134473971,22.74503051,18.05069848,1.116339821,1.103275557,46.47503464,0.296728333,2602
1004004,ESO 321-014[70],0.85882314,79.63289442,32096.9902,0.954621291,15.80272374,10.06237423,0.834855215,0.787142374,141.7359232,0.068059862,2632
1004004,ESO 325-11,0.917958231,85.0884503,29533.75512,0.894355764,19.39018406,11.5857741,0.95216658,1.02887647,106.0201078,0.075571695,2651
1004004,ESO 383-087 (ISG 39),0.732079252,73.34505072,18992.97231,0.829907448,9.631364346,4.9514441,0.582383976,0.487751643,202.0096146,0.045722309,2677
1004004,ESO 410-G005,1.029388367,82.398889,30566.2696,0.887943455,15.50598127,10.00417706,0.780040402,0.582563734,126.1697672,0.068445059,2601
1004004,ESO 540-030 (KDG 2),0.899517023,76.33137606,22918.068,0.736743155,16.44610616,10.76497525,0.79181998,0.771707418,164.3204799,0.059690513,2660
1004004,ESO 540-032,0.974127923,84.50786123,23083.35457,0.665936318,13.93769441,10.19769575,0.712524405,0.619726525,159.0040049,0.067168531,2588
1004004,Eridanus II,0.782894471,68.87533205,22230.58092,0.90662142,17.47207677,10.99041428,0.842619074,0.936868867,138.1735665,0.063601821,2661
1004004,FM2000 1,1.013336447,84.08975079,25936.90822,1.017318384,14.07202758,11.75162696,0.907789246,0.640243295,117.343886,0.062802414,2590
1004004,Fornax Dwarf (E356-G04),0.999943629,83.8771592,43920.31131,1.097821534,16.57856726,15.02907276,1.028791696,0.873375202,66.80869752,0.164426754,2558
1004004,GR 8 (DDO 155),0.947345715,79.33228337,35018.12332,0.762209087,17.19207546,10.70654784,0.871243548,0.772005154,134.5135042,0.056571876,2596
1004004,Grus I,1.039777613,86.92211614,23525.11631,0.832588504,15.29561813,12.25507476,0.971071525,0.92295378,108.1911889,0.076779402,2532
1004004,Grus II,0.955819215,74.9489604,19467.91109,0.779652576,18.76295407,12.83049076,0.823770504,0.699963176,128.469941,0.048248096,2565
1004004,HIPASS J1247-77,1.078281044,84.10702644,11369.1507,0.787820854,14.20721966,9.913070239,0.754871986,0.511967069,153.4693103,0.060723151,2522
1004004,HIZSS 003,1.114318455,85.20831293,40102.65771,1.087337963,22.44000465,14.08529876,1.096842729,1.046043472,80.67573194,0.176767476,2566
1004004,Hercules Dwarf,0.927238198,83.79544822,20716.74219,0.664981642,17.98520227,11.44166436,0.863144,0.85646482,135.1111871,0.050526063,2686
1004004,"Holmberg II (DDO 50, UGC 4305)",0.989642399,86.70812255,118810.9329,1.278460144,15.56349329,13.82476155,0.966701867,0.869118976,69.5959912,0.052501605,2584
1004004,Horologium I,0.930741591,79.6191455,24973.16093,0.900371082,15.17885879,6.961743028,0.726321209,0.568891832,176.1569586,0.053259517,2679
1004004,Horologium II,0.596363413,60.82876793,18252.95234,0.491889712,7.802759221,5.09211746,0.48713137,0.325719183,233.7087367,0.042994405,2605
1004004,Hydra II,0.614287299,59.30123082,21548.11727,0.570662972,10.96858758,8.518511142,0.52919078,0.548167245,176.2224914,0.044283656,2696
1004004,Hydrus I,1.048383673,87.08146868,22182.91189,0.843691977,14.55273367,12.16973268,0.826092718,0.642095331,165.365787,0.079649611,2594
1004004,IC 10 (UGC 192),1.195742208,91.73809931,52162.68741,1.06423224,18.85268793,16.34692276,1.042340735,1.179524957,43.73620125,0.206397303,2545
1004004,IC 1613 (UGC 668),0.623087457,62.9139595,15420.92725,0.593685776,10.76020633,4.024440092,0.515354993,0.444953363,208.7979782,0.041956087,2615
1004004,IC 3104,0.714547438,71.2053962,20084.08895,0.701618618,11.43442221,6.482977745,0.616231575,0.519844728,209.97855,0.037923248,2612
1004004,IC 342,0.916896125,83.67668889,43535.59287,0.990438645,16.4507574,12.04544937,0.989126574,0.886288847,102.9213709,0.064059208,2658
1004004,IC 4662 (ESO 102-14),0.981144734,84.9405887,6920.462266,0.876934674,17.0195942,11.32136054,0.863153266,0.749889637,121.4961644,0.054428389,2583
1004004,IC 5152,0.867301733,78.08931163,18010.08047,0.830764776,12.7757852,8.589299946,0.777482035,0.645026893,157.6018154,0.054873616,2670
1004004,Indus II,1.017339609,86.62837389,20251.44497,0.901753697,18.28310897,14.93088573,1.01639662,0.95366083,94.23011883,0.08587532,2550
1004004,KK98 35,1.119640825,88.86711766,77660.23472,1.121553398,16.74885175,15.62721919,1.018788285,1.020994807,53.15374851,0.225965616,2539
1004004,KK98 77,0.470218205,49.72974529,22586.59794,0.612752062,13.54322713,10.29001517,0.524126775,0.593296716,216.0353274,0.043978484,2628
1004004,KKH 11 (ZOAG G135.74-04.53),0.980874593,83.92708905,23933.69496,0.839285447,18.20771247,11.83309826,0.890668785,0.919344471,134.3971168,0.096601,2581
1004004,KKH 12,0.521863074,48.83068337,19039.41769,0.507729844,9.886989144,5.26491816,0.416955545,0.50378953,207.083893,0.042368698,2621
1004004,KKH 37 (Mai 16),0.898903531,82.53060187,27968.07796,0.864392451,16.99520162,12.97578247,0.857096514,1.015977453,141.5055078,0.094824683,2697
1004004,KKR 03 (KK98 230),0.928708851,73.60895539,29679.6031,0.964713343,18.28963633,15.56754311,0.854240776,0.840060226,89.45015461,0.047727437,2666
1004004,KKR 25,0.55933724,58.91506413,23559.12831,0.665511148,12.2206077,9.773729448,0.663646895,0.480759558,201.242671,0.043852055,2616
1004004,KKh 060,0.599292216,64.30853691,29728.43055,0.75423713,14.24179908,8.720585916,0.758103025,0.762885405,177.1347057,0.044106952,2671
1004004,KKh 086,1.063762448,90.31628113,132861.5428,1.215211707,16.10365028,11.33393702,1.00501699,0.772560604,86.71815502,0.055344975,2577
1004004,KKh 98,0.932085787,78.77834661,25256.38974,0.832523807,15.34497373,11.39778519,0.759031678,0.842668074,136.9125973,0.059266527,2528
1004004,KKs 3,0.850830309,76.73070528,22093.24056,0.778476578,7.032811852,8.237684278,0.616077426,0.502595416,156.5290136,0.047549796,2623
1004004,KUG 1210+301B (KK98 127),0.796098533,72.88575378,18252.54416,0.553480485,12.28091042,6.15124212,0.650362948,0.501562289,194.0109313,0.048403813,2665
1004004,Lacerta I (Andromeda XXXI),0.812612661,79.85168571,24201.93463,0.988904119,16.06062297,14.2865814,0.982220242,0.867424086,81.91368891,0.068658234,2644
1004004,Large Magellanic Cloud (LMC),0.756422324,76.16734196,22050.58959,0.909052911,13.05140042,,,,,0.047392238,2611
1004004,"Leo A (Leo III, DDO 69)",0.969460559,81.69971246,29106.65814,0.720481998,12.82397124,4.64724249,0.832503607,0.562586527,186.1315976,0.049753986,2570
1004004,"Leo I Dwarf (DDO 74, UGC 5470)",0.71033749,56.95697637,24775.2427,0.466261871,9.426244407,7.091562489,0.476845436,0.47212481,229.8340691,0.041919861,2663
1004004,"Leo II Dwarf (Leo B, DDO 93)",0.858125952,80.98291658,24708.758,0.929767828,16.43826553,9.324216243,0.826728774,0.717931824,153.4030203,0.054636493,2657
1004004,Leo IV Dwarf,1.041945933,91.03704235,48050.94913,1.178493416,19.84731052,17.40963255,1.127233108,1.114355392,72.91728033,0.24222314,2524
1004004,Leo P,1.140043146,89.63565496,53306.02347,1.181348896,20.78186077,15.35641967,1.046272287,0.942766979,75.04864367,0.199897944,2576
1004004,Leo T Dwarf,1.111383545,85.81698632,58391.40127,0.955919331,21.16846742,13.47973722,1.057692228,1.11435735,59.13347552,0.263646148,2561
1004004,Leo V Dwarf,0.715232377,75.53396326,23333.49916,0.586001496,7.304486098,6.86268862,0.578760545,0.424435905,256.8546163,0.040500357,2609
1004004,M110 (NGC 205),1.032104852,87.00772904,26920.52572,0.832035108,16.15845416,,,,,0.062655264,2586
1004004,M32 (NGC 221),0.905744493,74.81671264,32059.52006,0.91745659,13.36285616,8.26218198,0.827296733,0.756086849,172.9905293,0.053981036,2650
1004004,MB 1 (KK98 21),0.968331598,83.62212593,31293.44175,0.850168607,15.14478861,13.49114884,0.849092879,0.886019818,101.777686,0.134942235,2562
1004004,MB 3,1.063944977,92.07908384,66212.40034,1.086516572,15.28134651,14.34801312,1.112267412,0.886399024,85.78274016,0.184044542,2603
1004004,Maffei 1,1.055998208,86.44615743,49928.48452,0.991704172,21.08444188,16.4664433,1.055829323,0.985929676,89.67948022,0.242578065,2575
1004004,Maffei 2,0.999267941,77.99276322,16032.35502,0.586170042,11.51122847,6.272619867,0.62976253,0.568124684,175.6615285,0.04576912,2557
1004004,NGC 147 (DDO 3),0.67027154,62.47640137,16139.71994,0.522018025,13.77623695,9.188395783,0.626097484,0.652946797,184.1918148,0.044144592,2680
1004004,NGC 1560,0.916623145,75.59812301,28312.083,0.993170988,13.31475257,10.25706198,0.889334993,0.730478938,,0.052570646,2684
1004004,NGC 1569 (UGC 3056),0.591810165,60.33272691,25638.78918,0.392473212,15.47388002,8.050487114,0.595094077,0.629154269,164.0045424,0.043829147,2655
1004004,NGC 185,0.920540378,79.1655194,25145.21965,0.827007131,15.62630411,14.60365038,0.855144419,0.864752784,139.9470414,0.062670638,2648
1004004,NGC 2366,0.893223617,76.71552436,14496.06451,0.672654366,13.14454849,14.67399034,0.688252133,0.778068696,179.8231491,0.055780232,2690
1004004,NGC 2403,0.973827801,86.53095323,42987.44423,0.976746433,17.79696038,16.07328023,0.87345249,0.977301142,104.2245152,0.113252289,2589
1004004,NGC 247,0.971226627,79.53607907,22371.99846,0.738034191,13.40244311,,,,,0.051715168,2568
1004004,NGC 300,0.629798795,67.73960304,34086.5025,0.403667989,5.436105104,4.800540133,0.402259413,0.333058068,226.3395303,0.041329142,2640
1004004,NGC 3109,0.896898939,82.71556119,12344.22755,0.818550613,12.69522161,7.444071563,0.797775539,0.520854304,170.0659556,0.050162047,2667
1004004,NGC 3741,1.051887652,86.5242728,67921.34688,1.040704544,18.81533133,15.07019653,1.122077116,1.022246963,46.62918798,0.310805475,2587
1004004,NGC 404,0.991847869,80.68008217,18768.73459,0.832799709,15.92072219,12.13155593,0.780763171,0.820906972,116.7505067,0.06867657,2578
1004004,NGC 4163 (NGC 4167),0.924436074,86.67895893,64041.16406,0.978970602,17.78579921,11.6072515,0.892881099,0.882248624,80.6270837,0.048365806,2659
1004004,NGC 4214 (UGC 7278),0.892816905,77.74701348,28026.6981,0.739468189,17.31982113,13.8850093,0.799086429,0.812169596,157.4446236,0.042818191,2698
1004004,NGC 5102,1.091675641,86.98495236,66671.71123,1.069810736,19.20191572,13.94754386,1.113395015,1.057823812,65.25148688,0.165447563,2563
1004004,NGC 5206,0.614902151,58.8633768,12370.9572,0.722217388,15.17322891,10.06190524,0.660924079,0.650109113,176.0999291,0.044470621,2699
1004004,NGC 5237,0.965744283,89.53293023,77185.92411,1.112214427,19.37196335,15.47057969,0.994909199,0.98887123,63.97484716,0.125857722,2592
1004004,NGC 55,0.942578995,84.85277832,55945.54506,1.12856463,15.39711966,10.01809327,0.906434992,0.739078735,115.7777262,0.094713558,2569
1004004,Pegasus Dwarf Irregular (DDO 216),0.953671483,84.29923137,28018.09756,0.909671135,15.19955147,11.22046269,0.88934012,0.8021958,133.1116604,0.055538449,2527
1004004,Pegasus Dwarf Sph (And VI),1.02963598,89.99627,45227.3825,0.902885344,19.35081856,13.39111743,1.061821271,1.06821825,60.13301228,0.143536924,2598
1004004,Pegasus III,0.666140499,56.615946,26846.90941,0.90241137,11.33179501,10.15284175,0.75611041,0.530275615,185.6336177,0.037855505,2683
1004004,Perseus I (Andromeda XXXIII),0.94005195,83.27688549,107549.5884,1.196514299,16.46931767,10.13879622,0.884415565,0.906962626,98.99617612,0.051012301,2564
1004004,Phoenix Dwarf Galaxy (P 6830),1.039704744,89.35877728,59080.66712,1.136265112,18.60566171,13.83274283,0.944005412,0.897288043,61.62851112,0.189513362,2534
1004004,Phoenix II,1.005420322,81.61041823,17392.01706,0.824472076,14.13575006,7.559024566,0.788520345,0.841253362,150.4401797,0.059314986,2535
1004004,Pictor II,1.004482696,88.29071692,60003.6507,1.102153283,23.31047695,12.9315409,1.082088138,1.026469483,73.71232904,0.191397725,2531
1004004,Pisces Dwarf,0.995403014,88.81018193,28341.83898,0.822445568,18.18014265,13.49698867,0.878782531,0.823932423,157.9856967,0.062986318,2530
1004004,Pisces I,0.777020093,69.46602382,19654.54914,0.638607866,11.21096092,7.312759057,0.670468693,0.617849181,193.3736062,0.047076585,2607
1004004,Pisces II,0.910577833,76.33653092,34352.31584,0.780297253,15.86067817,10.47372375,0.929380093,0.895133923,168.9164444,0.054835926,2620
1004004,Pisces III (Andromeda XIII),0.971907946,80.85199458,21840.87335,0.901976433,14.49126098,12.31022359,0.905260806,0.676818985,148.9126338,0.053090075,2556
1004004,Pisces IV (Andromeda XIV),0.942295043,78.75680008,19606.0408,0.629203485,15.93976241,13.3721037,0.803802286,0.840121459,184.5921472,0.066102527,2571
1004004,Pisces V (Andromeda XVI),0.835113464,75.69315691,23513.13347,0.639134192,10.27727983,5.472529916,0.592334575,0.466070568,222.0799922,0.041997044,2627
1004004,Reticulum II,0.8396278,80.80424137,28678.13465,0.847837988,16.33654396,12.40569123,0.920983397,0.805277183,139.1323426,0.110441829,2695
1004004,Reticulum III,0.584344381,53.42717148,19102.34787,0.472600175,8.604160688,2.595005593,0.465393947,0.295139432,215.1555993,0.041959694,2694
1004004,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.949801866,82.1304444,37817.56615,0.788617923,16.49304027,10.27944595,0.846055219,0.708451625,107.1379329,0.064716463,2547
1004004,Sagittarius Dwarf Sphr SagDEG,0.959345023,85.82837224,41477.82504,0.921540995,19.74861459,12.21673146,0.87127864,0.943479896,89.53198486,0.073046793,2574
1004004,Sagittarius II,1.034331999,83.41127854,35738.39416,0.862817397,16.13668329,12.78838793,0.932115551,0.854609155,109.3388495,0.087357259,2580
1004004,Sculptor Dwarf (E351-G30),1.081046766,95.81210584,57058.32803,1.15672177,18.803438,13.86082991,1.100441515,1.06328899,65.68939542,0.170400431,2599
1004004,Segue 1,0.615511193,56.2936712,10867.47359,0.720409463,9.210191091,7.982435875,0.547452609,0.569513974,218.4855789,0.041503775,2693
1004004,Segue 2,0.952286492,82.3956319,51684.95931,1.005273984,16.56365501,14.70569404,0.878264222,0.819644418,131.8902241,0.070036734,2536
1004004,"Sextans A (92205, DDO 75)",0.97265221,88.569951,32089.26694,0.874282111,16.88048348,14.0754698,0.85996592,0.858757414,105.7537305,0.104984774,2573
1004004,Sextans B (UGC 5373),0.810649509,71.39644192,27829.14044,0.600356382,11.66350963,7.596416999,0.550843575,0.567553563,192.3579867,0.062643744,2646
1004004,Sextans Dwarf Sph,0.64463971,64.64516927,10400.77463,0.638370536,11.22518896,8.339350263,0.563613326,0.528078298,202.6780226,0.043659716,2673
1004004,"Small Magellanic Cloud (SMC, NGC 292)",1.013720342,86.11754553,17258.34503,0.872450989,17.84561828,8.781586766,0.942877774,0.768293857,117.0072118,0.057673417,2593
1004004,Triangulum Galaxy (M33),0.833837677,81.86472197,34314.18438,0.950568044,19.1472231,8.483475345,0.911166605,0.877337966,122.2224831,0.046557692,2629
1004004,Triangulum II,0.965893022,84.62621023,56908.08834,1.168230695,16.95852076,13.2762604,0.99769622,0.994884308,63.74770625,0.194751473,2595
1004004,Tucana Dwarf,1.047679547,83.48955503,107147.3494,1.131823166,15.33677548,15.07674389,1.08937608,0.92181281,64.8474103,0.176438305,2582
1004004,Tucana II,1.055385039,83.03393992,29031.75843,0.837007785,14.9301084,10.89762061,0.919731778,0.743728839,118.2384594,0.071136173,2559
1004004,Tucana III,1.059975046,82.35926397,33922.55726,0.755644918,15.05397192,8.634850624,0.849263047,0.807759339,165.1280987,0.061235124,2544
1004004,Tucana IV,0.697741639,71.24603886,5702.651686,0.542948026,13.35797367,8.26038513,0.598067385,0.410039134,194.2010175,0.043181737,2617
1004004,UGC 4483,0.758333785,62.15754576,18593.19929,0.533887042,12.73531397,9.243221211,0.479324497,0.620862162,187.2439829,0.044688079,2662
1004004,UGC 4879 (VV124)[61],0.886320837,76.88176482,29626.49325,0.783840664,16.38247689,13.62503814,0.858331102,0.879809683,146.3150799,0.069360561,2631
1004004,UGC 7577 (DDO 125),0.794027216,73.79556876,30588.72485,1.044913255,18.22306344,14.20468442,0.904868839,0.971754917,114.1698064,0.086731028,2664
1004004,UGC 8508 (I Zw 060),1.128362959,85.40465601,39650.1289,0.968183819,18.72807166,10.85903208,0.963875601,0.781726548,52.99184358,0.138205351,2585
1004004,UGC 8651 (DDO 181),0.623534709,61.32809597,,,,,,,,0.041654622,2608
1004004,UGC 8833,0.746386503,79.24581164,18836.43575,0.696519384,16.26349517,6.900095219,0.775547228,0.525522805,187.529053,0.048050896,2613
1004004,UGC 9128 (DDO 187),1.050556524,86.82314895,33664.37928,0.884764206,16.77277658,12.85058721,0.907288086,0.909197982,84.51346295,0.059318408,2560
1004004,UGC 9240 (DDO 190),0.638865041,64.40814275,22769.25253,0.445953295,12.26251355,5.68292672,0.602478931,0.616145908,215.1565339,0.042113098,2642
1004004,UGCA 105,0.912925432,79.74570811,16015.61446,0.768009823,16.33472326,12.39534159,0.789272667,0.992154699,151.2540849,0.048316558,2678
1004004,UGCA 133 (DDO 44),0.704858031,62.32467442,6148.035436,0.652947073,11.71977133,6.654484368,0.666343966,0.509159871,184.0038229,0.045552946,2681
1004004,UGCA 15 (DDO 6),0.808017127,75.24918453,20905.88849,0.773387448,12.40571747,,,,,0.046515459,2636
1004004,UGCA 276 (DDO 113),0.938258038,75.90229397,13820.66002,0.865692051,16.98034446,10.75836022,0.770170853,0.841880012,134.8106081,0.043146987,2553
1004004,UGCA 292,0.827938096,72.74870115,31597.7051,0.914881451,14.37476883,11.22109046,0.847879003,0.777159018,149.7542494,0.055934338,2633
1004004,UGCA 438 (ESO 407-018),0.993592634,82.52130486,29925.01313,0.793131557,16.1319607,9.259735947,0.789999232,0.859255107,162.6667008,0.066511312,2538
